form	lemma	POS	morph
བློ་སྦྱོང་	བློ་སྦྱོང་	OTHER
མཁས་གྲུབ་	མཁས་གྲུབ་	NOUN
གཉིས་	གཉིས་	NUM
ལྡན་	ལྡན་	VERB
གྱི་	གི་	PART
སྐྱེས་ཆེན་	སྐྱེས་ཆེན་	OTHER
མང་	མང་	VERB
དུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
ན་	ནས་	PART
གངས་ཅན་	གངས་ཅན་	ADJ
ལྗོངས་	ལྗོངས་	NOUN
སུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཉི་ཟླ་	ཉི་ཟླ་	NOUN
ལྟ་	ལྟ་	OTHER
གསལ་བ་	གསལ་བ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ནས་	PART
བཀའ་	བཀའ་	NOUN
གདམས་པ་	གདམས་པ་	VERB
འི་	གི་	PART
ཆོས་བརྒྱུད་	ཆོས་བརྒྱུད་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
ཇོ་བོ་	ཇོ་བོ་	NOUN
རྗེའི་		NON_WORD
དུས་	དུས་	NOUN
སུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
དབུ་	དབུ་	NOUN
བརྙེས་	བརྙེས་	NO_POS
།		PUNCT
འབྲོམ་	འབྲོམ་	PROPN
སྟོན་པ་	སྟོན་པ་	NOUN
ས་	གིས་	PART
སྲོལ་	སྲོལ་	NOUN
ཕྱེ་	ཕྱེ་	VERB
།		PUNCT
སྐུ་མཆེད་	སྐུ་མཆེད་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
རིང་	རིང་	NOUN
ལ་ད་	ལ་ད་	PROPN
ར་	ལ་	PART
ཞིང་	ཅིང་	PART
རྒྱས་པ་	རྒྱས་པ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
།		PUNCT
དེ་	དེ་	DET
འང་	ཀྱང་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
སྲ་	སྲ་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
འི་	གི་	PART
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
མན་ངག་	མན་ངག་	NOUN
རྣམས་	རྣམས་	DET
སྙན་	སྙན་	NOUN
ན་	ནས་	PART
སྙན་	སྙན་	NOUN
དུ་	ལ་	PART
བརྒྱུད་པ་	བརྒྱུད་པ་	VERB
འི་	གི་	PART
གདམས་ངག་	གདམས་ངག་	NOUN
ཟབ་མོ་	ཟབ་མོ་	ADJ
དེ་	སྟེ་	PART
རྣམས་	རྣམས་	DET
མངའ་བདག་	མངའ་བདག་	NOUN
གསེར་	གསེར་	NOUN
གླིང་པ་	གླིང་པ་	NOUN
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
གྲགས་པ་	གྲགས་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
སྐུ་ཤ་	སྐུ་ཤ་	NOUN
ཡང་	ཀྱང་	PART
གཞན་དོན་	གཞན་དོན་	NOUN
གྱི་	གི་	PART
ཆེད་	ཆེད་	NOUN
ཕངས་མེད་	ཕངས་མེད་	ADJ
སྦྱིན་	སྦྱིན་	VERB
ཅིང་	ཅིང་	PART
བྱམས་	བྱམས་	VERB
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
ལ་	ལ་	PART
བརྟེན་	བརྟེན་	VERB
ན་	ནས་	PART
སྟོང་ཉིད་	སྟོང་ཉིད་	NOUN
རྟོགས་པ་	རྟོགས་པ་	VERB
འི་	གི་	PART
བླ་མ་	བླ་མ་	NOUN
དྷརྨ་		NON_WORD
རཀྵི་		NON_WORD
ཏ་	ཏ་	OTHER
དང་	དང་	NO_POS
།		PUNCT
གཞན་	གཞན་	DET
གྱི་	གི་	PART
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
རང་ཉིད་	རང་ཉིད་	OTHER
ཀྱིས་	གིས་	PART
དངོ་	དངོ་	NOUN
སུ་	ལ་	PART
ལེན་	ལེན་	VERB
ནུས་པ་	ནུས་པ་	VERB
བླ་མ་	བླ་མ་	NOUN
བྱམས་པ་	བྱམས་པ་	PROPN
འི་	གི་	PART
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	ADP
ས་	གིས་	PART
ཇོ་བོ་	ཇོ་བོ་	NOUN
རྗེ་	རྗེ་	NO_POS
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
ཨ་	ཨ་	X
ཏི་	ཏི་	NO_POS
ཤ་	ཤ་	DET
གསན་	གསན་	NO_POS
བསམ་	བསམ་	NOUN
སྒོམ་པ་	སྒོམ་པ་	VERB
འི་	གི་	PART
བསླབ་པ་	བསླབ་པ་	VERB
མཐིལ་ཕྱིན་པ་	མཐིལ་ཕྱིན་པ་	OTHER
གསན་	གསན་	NO_POS
སྦྱོང་	སྦྱོང་	VERB
མཛད་	མཛད་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སློབ་མ་	སློབ་མ་	NOUN
ཁུ་	ཁུ་	PROPN
རྔོག་	རྔོག་	PROPN
འབྲོམ་	འབྲོམ་	PROPN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
ཀྱང་	ཀྱང་	PART
འབྲོམ་	འབྲོམ་	PROPN
སྟོན་	སྟོན་	VERB
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
འི་	གི་	PART
ཞལ་སློབ་	ཞལ་སློབ་	NOUN
རིགས་གསུམ་	རིགས་གསུམ་	OTHER
སྤྲུལ་པ་	སྤྲུལ་པ་	VERB
སྐུ་མཆེད་	སྐུ་མཆེད་	NOUN
གསུམ་	གསུམ་	NUM
ལ་	ལ་	PART
།		PUNCT
གཞུང་	གཞུང་	NOUN
།		PUNCT
གདམས་ངག་	གདམས་ངག་	NOUN
མན་ངག་	མན་ངག་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
བཀའ་	བཀའ་	NOUN
སོ་སོ་	སོ་སོ་	PRON
ར་	ལ་	PART
བབ་	བབ་	VERB
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
གཞུང་	གཞུང་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
སྐྱེས་རབས་	སྐྱེས་རབས་	NOUN
དང་	དང་	NO_POS
ཆེད་	ཆེད་	NOUN
དུ་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
ཚོམས་	ཚོམས་	NOUN
གཉིས་	གཉིས་	NUM
དད་པ་	དད་པ་	VERB
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
།		PUNCT
བྱང་	བྱང་	NOUN
ས་	ས་	ADP
དང་	དང་	NO_POS
མདོ་སྡེ་	མདོ་སྡེ་	NOUN
རྒྱན་	རྒྱན་	NOUN
གཉིས་	གཉིས་	NUM
ཏིང་ངེ་འཛིན་	ཏིང་ངེ་འཛིན་	NOUN
གྱི་	གི་	PART
གཞུང་	གཞུང་	NOUN
།		PUNCT
བསླབ་	བསླབ་	VERB
བཏུས་	བཏུས་	NO_POS
དང་	དང་	NO_POS
སྤྱོད་འཇུག་	སྤྱོད་འཇུག་	PROPN
གཉིས་	གཉིས་	NUM
སྤྱོད་པ་	སྤྱོད་པ་	VERB
འི་	གི་	PART
གཞུང་	གཞུང་	NOUN
སྟེ་	སྟེ་	PART
གཞུང་	གཞུང་	NOUN
དྲུག་	དྲུག་	NUM
གི་	གི་	PART
བཤད་སྲོལ་	བཤད་སྲོལ་	OTHER
འཛིན་པ་	འཛིན་པ་	VERB
བཀའ་	བཀའ་	NOUN
གདམས་	གདམས་	NOUN
སྐུ་མཆེད་	སྐུ་མཆེད་	NOUN
གསུམ་	གསུམ་	NUM
དུ་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
ཡ་གྱལ་	ཡ་གྱལ་	ADJ
པོ་ཏོ་བ་	པོ་ཏོ་བ་	OTHER
རིན་ཆེན་	རིན་ཆེན་	OTHER
གསལ་	གསལ་	VERB
ལ་	ལ་	PART
སློབ་མ་	སློབ་མ་	NOUN
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
གླང་ཐང་པ་	གླང་ཐང་པ་	NO_POS
དང་	དང་	NO_POS
ཤ་ར་བ་	ཤ་ར་བ་	NO_POS
གཉིས་	གཉིས་	NUM
བྱོན་	བྱོན་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
ཤ་ར་བ་	ཤ་ར་བ་	NO_POS
འི་	གི་	PART
སློབ་མ་	སློབ་མ་	NOUN
འི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ནས་	PART
གཏུམ་	གཏུམ་	NO_POS
སྟོན་	སྟོན་	VERB
གྲག་	གྲག་	VERB
ཀྱིས་	གིས་	PART
རབ་བྱུང་	རབ་བྱུང་	NOUN
གསུམ་པ་	གསུམ་པ་	NUM
འི་	གི་	PART
ཆུ་བྱ་	ཆུ་བྱ་	NO_POS
ཕྱི་ལོ་	ཕྱི་ལོ་	OTHER
		
ལོ་	ལོ་	NOUN
ར་	ལ་	PART
དཔལ་	དཔལ་	OTHER
སྣ་	སྣ་	NOUN
ར་	ལ་	PART
ཐང་	ཐང་	NOUN
གི་	གི་	PART
དགོན་པ་	དགོན་པ་	NOUN
ཕྱག་	ཕྱག་	NOUN
བཏབ་པ་	བཏབ་པ་	VERB
ན་	ནས་	PART
བཟུང་	བཟུང་	NO_POS
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
བཤད་སྲོལ་	བཤད་སྲོལ་	OTHER
གཙོ་བོ་	གཙོ་བོ་	ADJ
ར་	ལ་	PART
བསྐྱངས་	བསྐྱངས་	NO_POS
།		PUNCT
གདམས་ངག་	གདམས་ངག་	NOUN
ནི་	ནི་	NO_POS
བདེན་པ་	བདེན་པ་	VERB
བཞི་	བཞི་	NUM
གདམས་ངག་	གདམས་ངག་	NOUN
ཏུ་	ལ་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
འི་	གི་	PART
བཤད་སྲོལ་	བཤད་སྲོལ་	OTHER
ཏེ་	སྟེ་	PART
སྤྱན་སྔ་	སྤྱན་སྔ་	PROPN
ཚུལ་ཁྲིམས་	ཚུལ་ཁྲིམས་	NOUN
འབའ་	འབའ་	VERB
གྱི་	གི་	PART
སློབ་མ་	སློབ་མ་	NOUN
བྱ་ཡུལ་	བྱ་ཡུལ་	VERB
བ་	བ་	ADP
དྭགས་པོ་	དྭགས་པོ་	OTHER
འི་	གི་	PART
ལྷོ་རྒྱུད་	ལྷོ་རྒྱུད་	OTHER
ཀྱི་	གི་	PART
བྱ་ཡུལ་	བྱ་ཡུལ་	VERB
དུ་	ལ་	PART
དགོན་པ་	དགོན་པ་	NOUN
བཏབ་	བཏབ་	VERB
སྟེ་	སྟེ་	PART
སློབ་མ་	སློབ་མ་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
འདུ་	འདུ་	VERB
ན་	ནས་	PART
བཀའ་	བཀའ་	NOUN
གདམས་	གདམས་	NOUN
གདམས་ངག་པ་	གདམས་ངག་པ་	NOUN
འི་	གི་	PART
ཆོ་	ཆོ་	NOUN
མང་	མང་	VERB
དུ་	ལ་	PART
སྤེལ་	སྤེལ་	VERB
།		PUNCT
མན་ངག་	མན་ངག་	NOUN
ནི་	ནི་	NO_POS
བཀའ་	བཀའ་	NOUN
གདམས་	གདམས་	NOUN
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
བཅུ་དྲུག་	བཅུ་དྲུག་	NO_POS
གི་	གི་	PART
དབང་	དབང་	NOUN
ཁྲིད་	ཁྲིད་	VERB
ལུང་	ལུང་	NOUN
དང་	དང་	NO_POS
བཀའ་	བཀའ་	NOUN
གདམས་	གདམས་	NOUN
ཕ་ཆོས་	ཕ་ཆོས་	PROPN
དང་	དང་	NO_POS
བུ་ཆོས་	བུ་ཆོས་	OTHER
ཀྱི་	གི་	PART
གླེགས་བམ་	གླེགས་བམ་	NOUN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཕུ་	ཕུ་	NOUN
ཆུང་བ་	ཆུང་བ་	VERB
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
ལ་	ལ་	PART
བཀའ་	བཀའ་	NOUN
བབ་	བབ་	VERB
།		PUNCT
དེ་	དེ་	DET
ས་	གིས་	PART
སྟབས་ཀ་བ་	སྟབས་ཀ་བ་	NO_POS
རིན་ཆེན་	རིན་ཆེན་	OTHER
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
ལ་	ལ་	PART
གནང་	གནང་	NO_POS
།		PUNCT
ཕྱི་	ཕྱི་	VERB
སྣ་	སྣ་	NOUN
ར་	ལ་	PART
ཐང་པ་	ཐང་པ་	NOUN
གཞོན་ནུ་	གཞོན་ནུ་	ADJ
བློ་གྲོས་	བློ་གྲོས་	NOUN
བ་	བ་	NOUN
གཅིག་	གཅིག་	NUM
བརྒྱུད་	བརྒྱུད་	NO_POS
དུ་	ལ་	PART
མཛད་	མཛད་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
རྒྱ་	རྒྱ་	NOUN
བཀྲོལ་	བཀྲོལ་	VERB
ཏེ་	སྟེ་	PART
རིམ་པ་	རིམ་པ་	NOUN
ར་	ལ་	PART
བརྒྱུད་	བརྒྱུད་	NO_POS
ན་	ནས་	PART
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
སྨྱུག་པ་	སྨྱུག་པ་	NO_POS
པཎ་ཆེན་	པཎ་ཆེན་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
དཔལ་	དཔལ་	OTHER
གཙུག་ལག་	གཙུག་ལག་	NOUN
ཕྲེང་བ་	ཕྲེང་བ་	NOUN
ས་	གིས་	PART
གསན་	གསན་	NO_POS
ཏེ་	སྟེ་	PART
སྒྲུབ་བརྒྱུད་	སྒྲུབ་བརྒྱུད་	NOUN
ཀཾ་		NON_WORD
ཚང་	ཚང་	VERB
གི་	གི་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
སུ་	ལ་	PART
བྱོན་	བྱོན་	VERB
ཞེ་	ཅེས་	PART
ཤེས་བྱ་	ཤེས་བྱ་	VERB
མཛོད་	མཛོད་	NOUN
དུ་	ལ་	PART
གསལ་	གསལ་	VERB
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
ཁྲིད་	ཁྲིད་	VERB
ཚུལ་	ཚུལ་	NOUN
གྱི་	གི་	PART
ཕྱག་སྲོལ་	ཕྱག་སྲོལ་	OTHER
མི་	མི་	PART
འདྲ་བ་	འདྲ་བ་	VERB
ཅུང་ཟད་	ཅུང་ཟད་	ADV
སྣང་	སྣང་	VERB
ཡང་	ཀྱང་	PART
ཀུན་	ཀུན་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
དུ་	ལ་	PART
འཕགས་པ་	འཕགས་པ་	VERB
ནི་	ནི་	NO_POS
དགེ་བ་	དགེ་བ་	VERB
འི་	གི་	PART
བཤེས་གཉེན་	བཤེས་གཉེན་	NOUN
ཆེན་	ཆེན་	NO_POS
མོ་བྱ་	མོ་བྱ་	NO_POS
འཆད་	འཆད་	VERB
ཁ་བ་	ཁ་བ་	NOUN
ས་	གིས་	PART
མཛད་པ་	མཛད་པ་	VERB
འི་	གི་	PART
བློ་སྦྱོང་	བློ་སྦྱོང་	OTHER
དོན་	དོན་	NOUN
བདུན་	བདུན་	NUM
མ་	མ་	PART
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཡིན་པ་	ཡིན་པ་	AUX
ར་	ལ་	PART
གསུངས་	གསུངས་	VERB
ཤིང་	ཅིང་	PART
།		PUNCT
གཞུང་	གཞུང་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	PART
ཉམས་ལེན་	ཉམས་ལེན་	NOUN
གྱི་	གི་	PART
གནད་	གནད་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཡོངས་སུ་	ཡོངས་སུ་	NO_POS
བསྡུ་	བསྡུ་	VERB
ན་	ལ་	PART
།་		PUNCT
སྔོན་འགྲོ་	སྔོན་འགྲོ་	NOUN
རྟེན་	རྟེན་	NOUN
གྱི་	གི་	PART
ཆོ་	ཆོ་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
དངོས་གཞི་	དངོས་གཞི་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
སེམས་	སེམས་	NOUN
སྦྱོང་བ་	སྦྱོང་བ་	VERB
།		PUNCT
རྐྱེན་ངན་	རྐྱེན་ངན་	NOUN
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
ཀྱི་	གི་	PART
ལམ་	གམ་	PART
དུ་	ལ་	PART
བསྒྱུར་བ་	བསྒྱུར་བ་	VERB
།		PUNCT
ཚེ་	ཚེ་	NOUN
གཅིག་	གཅིག་	NUM
གི་	གི་	PART
ཉམས་ལེན་	ཉམས་ལེན་	NOUN
དྲིལ་	དྲིལ་	VERB
ན་	ནས་	PART
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
བློ་	བློ་	NOUN
སྦྱོངས་པ་	སྦྱོངས་པ་	VERB
འི་	གི་	PART
ཚད་	ཚད་	NOUN
།		PUNCT
བློ་སྦྱོང་	བློ་སྦྱོང་	OTHER
གི་	གི་	PART
དམ་ཚིག་	དམ་ཚིག་	NOUN
བློ་སྦྱོང་	བློ་སྦྱོང་	OTHER
གི་	གི་	PART
བསླབ་བྱ་	བསླབ་བྱ་	VERB
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
བདུན་	བདུན་	NUM
དུ་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
ཏེ་	སྟེ་	PART
བསྟན་ཡོད་	བསྟན་ཡོད་	NO_POS
།		PUNCT
		
སྐྱབས་རྗེ་	སྐྱབས་རྗེ་	OTHER
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འཆང་	འཆང་	NO_POS
མཁན་ཆེན་	མཁན་ཆེན་	OTHER
ཁྲ་	ཁྲ་	NOUN
འགུ་		NON_WORD
མཆོག་སྤྲུལ་	མཆོག་སྤྲུལ་	OTHER
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
ས་	གིས་	PART
ཡོ་	ཡོ་	OTHER
རོབ་	རོབ་	NO_POS
དང་	དང་	NO_POS
ཨ་	ཨ་	X
རི་	རི་	NOUN
འི་	གི་	PART
རྒྱལ་ཁབ་	རྒྱལ་ཁབ་	NOUN
རྣམས་	རྣམས་	DET
སུ་	ལ་	PART
བསྟན་འགྲོ་	བསྟན་འགྲོ་	OTHER
འི་	གི་	PART
དོན་	དོན་	NOUN
དུ་	ལ་	PART
ཞབས་	ཞབས་	NOUN
སོ་	སོ་	PART
ར་	ལ་	PART
བཀྲིན་		NON_WORD
བསྐྱངས་པ་	བསྐྱངས་པ་	VERB
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
སུ་	ལ་	PART
སྐལ་ལྡན་	སྐལ་ལྡན་	ADJ
གྱི་	གི་	PART
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
དོན་གཉེར་	དོན་གཉེར་	NOUN
ཅན་	ཅན་	PART
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
བསྩལ་བ་	བསྩལ་བ་	VERB
འི་	གི་	PART
གསུང་ཆོས་	གསུང་ཆོས་	OTHER
དེ་	སྟེ་	PART
རྣམས་	རྣམས་	DET
བུ་སློབ་	བུ་སློབ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱིས་	གིས་	PART
སྒྲ་འཛིན་	སྒྲ་འཛིན་	OTHER
འཕྲུལ་འཁོར་	འཕྲུལ་འཁོར་	NOUN
དུ་	ལ་	PART
བདག་གཉེར་	བདག་གཉེར་	OTHER
གསོག་	གསོག་	VERB
བསྲུང་	བསྲུང་	NO_POS
བྱས་པ་	བྱས་པ་	VERB
རྣམས་	རྣམས་	DET
ད་རེས་	ད་རེས་	ADV
ཡི་གེ་	ཡི་གེ་	NOUN
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
སུ་	ལ་	PART
སྒྲ་	སྒྲ་	NOUN
ཕབ་	ཕབ་	VERB
བགྱིས་པ་	བགྱིས་པ་	VERB
འི་	གི་	PART
བློ་སྦྱོང་	བློ་སྦྱོང་	OTHER
དོན་	དོན་	NOUN
བདུན་	བདུན་	NUM
མ་	མ་	PART
ཕལ་སྐད་	ཕལ་སྐད་	NOUN
ཀྱིས་	གིས་	PART
བཀྲལ་བ་	བཀྲལ་བ་	VERB
བློ་	བློ་	NOUN
དམན་	དམན་	VERB
འཇུག་པ་	འཇུག་པ་	VERB
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འདི་ཉིད་	འདི་ཉིད་	OTHER
ནི་	ནི་	NO_POS
།		PUNCT
གཞུང་ལུགས་	གཞུང་ལུགས་	NOUN
ལ་	ལ་	PART
དེ་ཙམ་	དེ་ཙམ་	NO_POS
སྦྱངས་པ་	སྦྱངས་པ་	VERB
མ་	མ་	PART
མཆིས་པ་	མཆིས་པ་	VERB
འི་	གི་	PART
གདུལ་བྱ་	གདུལ་བྱ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
དང་པོ་པ་	དང་པོ་པ་	ADJ
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ཆེད་	ཆེད་	NOUN
